gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
438112737				CC_BY_4_0	2019-01-21T15:15:05Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04150106	P04150106																	PRESENT	hb																																																																																																												Rosa sphaeroidea Ripart ex Déségl.								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			sphaeroidea			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:32:26.480Z							StillImage	false	false	8233446	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa sphaeroidea Ripart ex Déségl.		EML	2024-10-30T17:32:26.480Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
438108655				CC_BY_4_0	2023-02-15T14:38:20Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210363	P03210363																	PRESENT	hb																																																																																																												Rosa urbica Léman								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			urbica			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:33:30.251Z							StillImage	false	false	8062907	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa urbica Léman		EML	2024-10-30T17:33:30.251Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
438108654				CC_BY_4_0	2023-02-15T14:38:20Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04160364	P04160364																	PRESENT	hb																																																																																																												Rosa urbica Léman								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			urbica			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:33:40.671Z							StillImage	false	false	8062907	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa urbica Léman		EML	2024-10-30T17:33:40.671Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
438108653				CC_BY_4_0	2017-10-25T16:36:02Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04154709	P04154709																	PRESENT	hb																																																																																																												Rosa urbica Léman								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			urbica			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:32:24.835Z							StillImage	false	false	8062907	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa urbica Léman		EML	2024-10-30T17:32:24.835Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
438108652				CC_BY_4_0	2023-02-15T14:38:20Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04155457	P04155457																	PRESENT	hb																																																																																																												Rosa urbica Léman								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			urbica			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:32:26.109Z							StillImage	false	false	8062907	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa urbica Léman		EML	2024-10-30T17:32:26.109Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
438108651				CC_BY_4_0	2023-02-15T14:38:20Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04160863	P04160863																	PRESENT	hb																																																																																																												Rosa urbica Léman								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			urbica			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:32:28.089Z							StillImage	false	false	8062907	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa urbica Léman		EML	2024-10-30T17:32:28.089Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
438108650				CC_BY_4_0	2015-09-04T08:55:10Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04155086	P04155086																	PRESENT	hb																																																																																																												Rosa urbica Léman								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			urbica			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:33:40.093Z							StillImage	false	false	8062907	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa urbica Léman		EML	2024-10-30T17:33:40.093Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
438108649				CC_BY_4_0	2017-10-20T15:37:25Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04155292	P04155292																	PRESENT	hb																																																																																																												Rosa urbica Léman								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			urbica			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:32:28.009Z							StillImage	false	false	8062907	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa urbica Léman		EML	2024-10-30T17:32:28.009Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
438108648				CC_BY_4_0	2017-10-26T15:37:52Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p02973943	P02973943																	PRESENT	hb																																																																																																												Rosa urbica Léman								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			urbica			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:32:13.618Z							StillImage	false	false	8062907	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa urbica Léman		EML	2024-10-30T17:32:13.618Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
438108647				CC_BY_4_0	2023-02-15T14:38:20Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04144637	P04144637																	PRESENT	hb																																																																																																												Rosa urbica Léman								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			urbica			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:32:24.796Z							StillImage	false	false	8062907	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa urbica Léman		EML	2024-10-30T17:32:24.796Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
438108646				CC_BY_4_0	2023-02-15T14:38:20Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04195218	P04195218																	PRESENT	hb																																																																																																												Rosa urbica Léman								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			urbica			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:32:28.147Z							StillImage	false	false	8062907	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa urbica Léman		EML	2024-10-30T17:32:28.147Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
438108645				CC_BY_4_0	2015-09-04T09:07:46Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04193410	P04193410																	PRESENT	hb																																																																																																												Rosa urbica Léman								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			urbica			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:32:24.774Z							StillImage	false	false	8062907	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa urbica Léman		EML	2024-10-30T17:32:24.774Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
438108644				CC_BY_4_0	2015-09-04T09:11:10Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04169040	P04169040																	PRESENT	hb																																																																																																												Rosa urbica Léman								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			urbica			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:32:24.912Z							StillImage	false	false	8062907	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa urbica Léman		EML	2024-10-30T17:32:24.912Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
438108426				CC_BY_4_0	2017-10-26T11:49:48Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03140740	P03140740																	PRESENT	hb																																																																																																												Rosa semiglabra Ripart								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			semiglabra			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:32:16.705Z							StillImage	false	false	7557198	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa semiglabra Ripart		EML	2024-10-30T17:32:16.705Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
438108425				CC_BY_4_0	2015-09-04T04:18:34Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210341	P03210341																	PRESENT	hb																																																																																																												Rosa semiglabra Ripart								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			semiglabra			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:32:14.953Z							StillImage	false	false	7557198	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa semiglabra Ripart		EML	2024-10-30T17:32:14.953Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
438108098				CC_BY_4_0	2015-09-04T04:03:21Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03207265	P03207265																	PRESENT	hb																																																																																																												Rosa richteri Heinr.Braun								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			richteri			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:33:30.591Z							StillImage	false	false	3003778	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa richteri Heinr.Braun		EML	2024-10-30T17:33:30.591Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
438103685				CC_BY_4_0	2015-09-04T04:24:50Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210199	P03210199																	PRESENT	hb																																																																																																												Rosa obscura Puget ex Déségl.								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			obscura			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:33:30.599Z							StillImage	false	false	8002844	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa obscura Puget ex Déségl.		EML	2024-10-30T17:33:30.599Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
438103684				CC_BY_4_0	2015-09-04T04:24:50Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210202	P03210202																	PRESENT	hb																																																																																																												Rosa obscura Puget ex Déségl.								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			obscura			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:32:19.489Z							StillImage	false	false	8002844	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa obscura Puget ex Déségl.		EML	2024-10-30T17:32:19.489Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
438103683				CC_BY_4_0	2015-09-04T04:24:50Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210206	P03210206																	PRESENT	hb																																																																																																												Rosa obscura Puget ex Déségl.								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			obscura			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:32:14.952Z							StillImage	false	false	8002844	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa obscura Puget ex Déségl.		EML	2024-10-30T17:32:14.952Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
438103649				CC_BY_4_0	2017-06-20T15:09:03Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210194	P03210194																	PRESENT	hb																																																																																																												Rosa globata Déségl.								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			globata			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:33:34.022Z							StillImage	false	false	8353667	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa globata Déségl.		EML	2024-10-30T17:33:34.022Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
438103401				CC_BY_4_0	2015-09-04T04:19:21Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03209653	P03209653																	PRESENT	hb																																																																																																												Rosa hispidula Ripart ex Déségl.								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			hispidula			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:32:16.462Z							StillImage	false	false	8080762	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa hispidula Ripart ex Déségl.		EML	2024-10-30T17:32:16.462Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
438096995				CC_BY_4_0	2017-10-25T16:34:17Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03140814	P03140814																	PRESENT	hb																																																																																																												Rosa uncinella Besser								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			uncinella			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:32:14.811Z							StillImage	false	false	3008205	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa uncinella Besser		EML	2024-10-30T17:32:14.811Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
438096994				CC_BY_4_0	2017-10-26T15:28:25Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04155024	P04155024																	PRESENT	hb																																																																																																												Rosa uncinella Besser								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			uncinella			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:33:39.022Z							StillImage	false	false	3008205	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa uncinella Besser		EML	2024-10-30T17:33:39.022Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
438096993				CC_BY_4_0	2015-09-04T04:04:29Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03140811	P03140811																	PRESENT	hb																																																																																																												Rosa uncinella Besser								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			uncinella			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:32:14.576Z							StillImage	false	false	3008205	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa uncinella Besser		EML	2024-10-30T17:32:14.576Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
438096861				CC_BY_4_0	2017-10-25T15:34:05Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210259	P03210259																	PRESENT	hb																																																																																																												Rosa opaca Gren.								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			opaca			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:33:31.283Z							StillImage	false	false	7400008	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa opaca Gren.		EML	2024-10-30T17:33:31.283Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
438096860				CC_BY_4_0	2017-10-25T15:34:05Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210248	P03210248																	PRESENT	hb																																																																																																												Rosa opaca Gren.								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			opaca			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:32:14.738Z							StillImage	false	false	7400008	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa opaca Gren.		EML	2024-10-30T17:32:14.738Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
438096859				CC_BY_4_0	2015-09-04T08:54:38Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04152172	P04152172																	PRESENT	hb																																																																																																												Rosa opaca Gren.								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			opaca			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:32:24.643Z							StillImage	false	false	7400008	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa opaca Gren.		EML	2024-10-30T17:32:24.643Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
438096858				CC_BY_4_0	2015-09-04T08:53:58Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03011706	P03011706																	PRESENT	hb																																																																																																												Rosa opaca Gren.								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			opaca			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:32:16.636Z							StillImage	false	false	7400008	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa opaca Gren.		EML	2024-10-30T17:32:16.636Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
438096857				CC_BY_4_0	2017-10-25T15:34:05Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04166701	P04166701																	PRESENT	hb																																																																																																												Rosa opaca Gren.								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			opaca			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:33:39.895Z							StillImage	false	false	7400008	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa opaca Gren.		EML	2024-10-30T17:33:39.895Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
438091127				CC_BY_4_0	2017-10-25T16:11:57Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03362598	P03362598																	PRESENT	hb																																																																																																												Rosa dumetorum Thuill.								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			dumetorum			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:32:20.337Z							StillImage	false	false	8250315	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa dumetorum Thuill.		EML	2024-10-30T17:32:20.337Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
438091126				CC_BY_4_0	2017-10-25T14:18:51Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03651887	P03651887																	PRESENT	hb																																																																																																												Rosa dumetorum Thuill.								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			dumetorum			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:32:19.383Z							StillImage	false	false	8250315	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa dumetorum Thuill.		EML	2024-10-30T17:32:19.383Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
438091125				CC_BY_4_0	2015-09-04T04:24:50Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210176	P03210176																	PRESENT	hb																																																																																																												Rosa dumetorum Thuill.								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			dumetorum			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:32:14.952Z							StillImage	false	false	8250315	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa dumetorum Thuill.		EML	2024-10-30T17:32:14.952Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
