gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
438757064					2015-09-04 08:58:44.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p02975049	P02975049																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
438756508					2015-09-04 04:28:37.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03209602	P03209602																		hb																																																																																																																						Rosa corymbifera Borkh.													Rosaceae				Rosa									Borkh.					
438756507					2015-09-04 08:59:02.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p02974616	P02974616																		hb																																																																																																																						Rosa corymbifera Borkh.													Rosaceae				Rosa									Borkh.					
438756506					2017-10-25 10:47:36.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04155784	P04155784																		hb																																																																																																																						Rosa corymbifera Borkh.													Rosaceae				Rosa									Borkh.					
438609907					2015-09-04 09:08:04.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04162429	P04162429																		hb																																																																																																																						Rosa platyphylla A.Rau													Rosaceae				Rosa									A.Rau					
438609290					2017-10-25 11:17:34.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04180739	P04180739																		hb																																																																																																																						Rosa platyphylla A.Rau													Rosaceae				Rosa									A.Rau					
438609043					2017-10-25 11:44:27.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04155795	P04155795																		hb																																																																																																																						Rosa platyphylla A.Rau													Rosaceae				Rosa									A.Rau					
438602407					2015-09-04 04:18:34.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210347	P03210347																		hb																																																																																																																						Rosa platyphylla A.Rau													Rosaceae				Rosa									A.Rau					
438602396					2017-10-25 16:07:20.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210315	P03210315																		hb																																																																																																																						Rosa platyphylla A.Rau													Rosaceae				Rosa									A.Rau					
438602395					2017-10-25 16:07:20.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210309	P03210309																		hb																																																																																																																						Rosa platyphylla A.Rau													Rosaceae				Rosa									A.Rau					
438602394					2017-10-25 16:07:20.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210305	P03210305																		hb																																																																																																																						Rosa platyphylla A.Rau													Rosaceae				Rosa									A.Rau					
438602393					2017-10-25 16:07:20.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210296	P03210296																		hb																																																																																																																						Rosa platyphylla A.Rau													Rosaceae				Rosa									A.Rau					
438601626					2019-01-21 15:15:05.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03234849	P03234849																		hb																																																																																																																						Rosa sphaeroidea Ripart ex Déségl.													Rosaceae				Rosa									Ripart ex Déségl.					
438569255					2015-09-04 09:06:49.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04162174	P04162174																		hb																																																																																																																						Rosa deseglisei Boreau													Rosaceae				Rosa									Boreau					
438569245					2015-09-04 09:08:32.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04163206	P04163206																		hb																																																																																																																						Rosa frutetorum Besser													Rosaceae				Rosa									Besser					
438567731					2017-06-20 15:26:05.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04162390	P04162390																		hb																																																																																																																						Rosa trichoidea Ripart ex Déségl.													Rosaceae				Rosa									Ripart ex Déségl.					
438567718					2015-09-04 09:08:30.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04162440	P04162440																		hb																																																																																																																						Rosa platyphylloides Déségl. & Ripart													Rosaceae				Rosa									Déségl. & Ripart					
438567598					2015-09-04 09:08:04.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04162436	P04162436																		hb																																																																																																																						Rosa platyphylloides Déségl. & Ripart													Rosaceae				Rosa									Déségl. & Ripart					
438567112					2015-09-04 09:03:03.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p02973978	P02973978																		hb																																																																																																																						Rosa deseglisei Boreau													Rosaceae				Rosa									Boreau					
438566931					2017-10-20 15:46:36.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04159526	P04159526																		hb																																																																																																																						Rosa jactata Déségl.													Rosaceae				Rosa									Déségl.					
438566926					2017-10-20 15:56:40.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04149727	P04149727																		hb																																																																																																																						Rosa deseglisei Boreau													Rosaceae				Rosa									Boreau					
438566918					2015-09-04 09:05:00.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04165712	P04165712																		hb																																																																																																																						Rosa jactata Déségl.													Rosaceae				Rosa									Déségl.					
438566694					2015-09-04 08:57:49.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p02975506	P02975506																		hb																																																																																																																						Rosa deseglisei Boreau													Rosaceae				Rosa									Boreau					
438560207					2017-10-25 15:34:05.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210245	P03210245																		hb																																																																																																																						Rosa jactata Déségl.													Rosaceae				Rosa									Déségl.					
438560206					2017-10-20 15:46:36.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210241	P03210241																		hb																																																																																																																						Rosa jactata Déségl.													Rosaceae				Rosa									Déségl.					
438560205					2017-10-20 15:46:36.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210236	P03210236																		hb																																																																																																																						Rosa jactata Déségl.													Rosaceae				Rosa									Déségl.					
438560196					2015-09-04 04:18:34.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210349	P03210349																		hb																																																																																																																						Rosa platyphylloides Déségl. & Ripart													Rosaceae				Rosa									Déségl. & Ripart					
438560182					2015-09-04 04:18:34.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210325	P03210325																		hb																																																																																																																						Rosa platyphylloides Déségl. & Ripart													Rosaceae				Rosa									Déségl. & Ripart					
438560181					2015-09-04 04:18:34.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210317	P03210317																		hb																																																																																																																						Rosa platyphylloides Déségl. & Ripart													Rosaceae				Rosa									Déségl. & Ripart					
438560135					2015-09-04 04:19:21.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03209657	P03209657																		hb																																																																																																																						Rosa deseglisei Boreau													Rosaceae				Rosa									Boreau					
438560100					2015-09-04 04:19:45.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03209728	P03209728																		hb																																																																																																																						Rosa deseglisei Boreau													Rosaceae				Rosa									Boreau					
438560099					2015-09-04 04:19:45.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03209725	P03209725																		hb																																																																																																																						Rosa deseglisei Boreau													Rosaceae				Rosa									Boreau					
438560098					2015-09-04 04:19:45.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03209718	P03209718																		hb																																																																																																																						Rosa deseglisei Boreau													Rosaceae				Rosa									Boreau					
438487768					2015-09-04 04:18:34.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210336	P03210336																		hb																																																																																																																						Rosa sphaerocarpa Puget ex Crép.													Rosaceae				Rosa									Puget ex Crép.					
438483745					2017-10-25 11:17:34.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p02975278	P02975278																		hb																																																																																																																						Rosa acanthina Déségl. & Ozanon													Rosaceae				Rosa									Déségl. & Ozanon					
438441911					2023-02-15 14:38:20.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210373	P03210373																		hb																																																																																																																						Rosa urbica Léman													Rosaceae				Rosa									Léman					
438441910					2023-02-15 14:38:20.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210286	P03210286																		hb																																																																																																																						Rosa urbica Léman													Rosaceae				Rosa									Léman					
438441909					2023-02-15 14:38:20.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210294	P03210294																		hb																																																																																																																						Rosa urbica Léman													Rosaceae				Rosa									Léman					
438441908					2023-02-15 14:38:20.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04155837	P04155837																		hb																																																																																																																						Rosa urbica Léman													Rosaceae				Rosa									Léman					
438441907					2017-10-25 11:35:10.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03009395	P03009395																		hb																																																																																																																						Rosa urbica Léman													Rosaceae				Rosa									Léman					
438441906					2023-02-15 14:38:20.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04192126	P04192126																		hb																																																																																																																						Rosa urbica Léman													Rosaceae				Rosa									Léman					
438441905					2023-02-15 14:38:20.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04144641	P04144641																		hb																																																																																																																						Rosa urbica Léman													Rosaceae				Rosa									Léman					
438441904					2023-02-15 14:38:20.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04195214	P04195214																		hb																																																																																																																						Rosa urbica Léman													Rosaceae				Rosa									Léman					
438441903					2023-02-15 14:38:20.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04195215	P04195215																		hb																																																																																																																						Rosa urbica Léman													Rosaceae				Rosa									Léman					
438441902					2023-02-15 14:38:20.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04195217	P04195217																		hb																																																																																																																						Rosa urbica Léman													Rosaceae				Rosa									Léman					
438441901					2023-02-15 14:38:20.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04193408	P04193408																		hb																																																																																																																						Rosa urbica Léman													Rosaceae				Rosa									Léman					
438441900					2017-06-20 15:19:30.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04168177	P04168177																		hb																																																																																																																						Rosa urbica Léman													Rosaceae				Rosa									Léman					
438441899					2023-02-15 14:38:20.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04193407	P04193407																		hb																																																																																																																						Rosa urbica Léman													Rosaceae				Rosa									Léman					
438441670					2017-10-25 16:07:20.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210339	P03210339																		hb																																																																																																																						Rosa semiglabra Ripart													Rosaceae				Rosa									Ripart					
438441669					2015-09-04 09:09:01.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04163687	P04163687																		hb																																																																																																																						Rosa semiglabra Ripart													Rosaceae				Rosa									Ripart					
438436822					2015-09-04 04:24:50.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210205	P03210205																		hb																																																																																																																						Rosa obscura Puget ex Déségl.													Rosaceae				Rosa									Puget ex Déségl.					
438436821					2015-09-04 09:03:19.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04162095	P04162095																		hb																																																																																																																						Rosa obscura Puget ex Déségl.													Rosaceae				Rosa									Puget ex Déségl.					
438436775					2015-09-04 04:21:51.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210189	P03210189																		hb																																																																																																																						Rosa globata Déségl.													Rosaceae				Rosa									Déségl.					
438436774					2015-09-04 04:21:51.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210142	P03210142																		hb																																																																																																																						Rosa globata Déségl.													Rosaceae				Rosa									Déségl.					
438430113					2015-09-04 04:04:29.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03140813	P03140813																		hb																																																																																																																						Rosa uncinella Besser													Rosaceae				Rosa									Besser					
438430009					2017-10-25 15:34:05.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210258	P03210258																		hb																																																																																																																						Rosa opaca Gren.													Rosaceae				Rosa									Gren.					
438430008					2017-10-25 15:34:05.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210255	P03210255																		hb																																																																																																																						Rosa opaca Gren.													Rosaceae				Rosa									Gren.					
438430007					2015-09-04 08:53:58.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03011710	P03011710																		hb																																																																																																																						Rosa opaca Gren.													Rosaceae				Rosa									Gren.					
438430006					2017-10-25 15:34:05.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04155044	P04155044																		hb																																																																																																																						Rosa opaca Gren.													Rosaceae				Rosa									Gren.					
438430005					2017-10-25 15:34:05.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04155049	P04155049																		hb																																																																																																																						Rosa opaca Gren.													Rosaceae				Rosa									Gren.					
438424341					2015-09-04 04:14:02.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03205652	P03205652																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
438424340					2015-09-04 04:14:02.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03205655	P03205655																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
438424339					2015-09-04 04:22:14.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210226	P03210226																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
438424338					2015-09-04 04:22:14.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210232	P03210232																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
438424337					2015-09-04 04:21:51.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210127	P03210127																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
438424336					2015-09-04 04:21:51.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210151	P03210151																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
438424335					2015-09-04 04:21:51.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210162	P03210162																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
438424334					2015-09-04 04:21:51.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210178	P03210178																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
438424333					2015-09-04 04:21:51.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210181	P03210181																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
438424332					2015-09-04 04:21:51.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210187	P03210187																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
438424331					2015-09-04 08:59:27.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04144489	P04144489																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
438424330					2015-09-04 08:53:14.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03022502	P03022502																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
438424329					2015-09-04 08:55:22.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04152276	P04152276																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
438424328					2015-09-04 08:57:59.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p02973360	P02973360																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
438424327					2015-09-04 09:05:58.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04162993	P04162993																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
438424326					2015-09-04 09:05:58.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04162994	P04162994																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
438424325					2015-09-04 09:00:38.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04144691	P04144691																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
438424324					2017-10-20 14:41:35.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03009100	P03009100																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
438424323					2015-09-04 09:03:03.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p02973347	P02973347																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
438424322					2015-09-04 09:03:03.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p02973353	P02973353																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
438424321					2015-09-04 09:03:03.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p02973357	P02973357																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
438424320					2015-09-04 09:07:40.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04162351	P04162351																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
438424319					2015-09-04 09:07:40.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04162358	P04162358																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
438424318					2015-09-04 09:07:40.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04162359	P04162359																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
438424317					2017-10-25 11:30:59.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04168148	P04168148																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
438424316					2017-10-25 15:48:51.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04151744	P04151744																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
